5.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+00 8.000000000000000000e+00 9.000000000000000000e+00 1.000000000000000000e+01 1.100000000000000000e+01 1.200000000000000000e+01 1.300000000000000000e+01 1.400000000000000000e+01 1.500000000000000000e+01 1.600000000000000000e+01 1.700000000000000000e+01 1.800000000000000000e+01 1.900000000000000000e+01 2.000000000000000000e+01 2.100000000000000000e+01 2.200000000000000000e+01 2.300000000000000000e+01 2.400000000000000000e+01 2.500000000000000000e+01 2.600000000000000000e+01 2.700000000000000000e+01 2.800000000000000000e+01 2.900000000000000000e+01 3.000000000000000000e+01 3.100000000000000000e+01 3.200000000000000000e+01 3.300000000000000000e+01 3.400000000000000000e+01
5.241648354988753999e+04 3.886874515450388685e+02 2.257396420481954351e+02 1.575265638354662485e+02 1.162133649142022875e+02 9.245379686315287415e+01 7.885353737330248691e+01 6.653646430452491245e+01 6.111983990594736582e+01 5.751255646519032894e+01 5.317992864027474553e+01 5.061815212834574851e+01 4.857163514159685036e+01 4.661771634150048271e+01 4.455086359485280667e+01 4.358429221194841574e+01 4.225669675755781896e+01 4.118435582760402269e+01 3.970552674772295632e+01 3.972683221120527008e+01 3.827927830007512711e+01 3.711752336869130176e+01 3.655405849358810855e+01 3.573824011310387050e+01 3.513474546916896202e+01 3.422728093309068242e+01 3.393988472881829210e+01 3.350675941139714098e+01 3.312670245680954650e+01 3.270304344862130108e+01
2.670863257090787556e+03 8.535058552386509234e+00 4.220539787865322801e+00 3.142239330214747994e+00 2.337595933905171730e+00 1.899009770001811592e+00 1.483849350879439699e+00 9.618826174240913129e-01 7.768358843434968186e-01 8.022518124386884830e-01 6.333228074337151625e-01 5.504394220663260118e-01 5.221220792634093666e-01 5.311700867164136364e-01 4.612158362503323561e-01 4.212221801641652386e-01 4.416151357599777949e-01 4.063448853940747063e-01 4.211007862472616603e-01 3.884489808141535772e-01 4.099698737584783759e-01 3.772140849828449771e-01 3.774603125781256230e-01 3.640104017068404585e-01 3.948859662828492767e-01 3.721363537712578107e-01 3.777233001949176217e-01 3.717887821532543380e-01 3.729852926348926068e-01 3.659543728063999746e-01
