0.855670 0.856119 0.856403 0.856629 0.856814 0.856964 0.857082 0.857173 0.857242 0.857294 0.857332 0.857359 0.857379 0.857392 0.857401 0.857407 0.857412 0.857414 0.857416 0.857417 0.857418 0.857418 0.857418 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857420 0.857420 0.857421 0.857421 0.857421 0.857420 0.857415 0.857404 0.857385 0.857354 0.857308 0.857245 0.857158 0.857088 0.856769 0.856074 0.856212 0.856450 0.856667 0.856848 0.856993 0.857106 0.857193 0.857259 0.857307 0.857342 0.857367 0.857384 0.857396 0.857404 0.857409 0.857413 0.857415 0.857417 0.857417 0.857418 0.857418 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857419 0.857420 0.857420 0.857420 0.857420 0.857419 0.857415 0.857407 0.857393 0.857369 0.857333 0.857282 0.857212 0.857128 0.856994 0.857092 
0.718111 0.719020 0.719578 0.720010 0.720359 0.720641 0.720863 0.721036 0.721168 0.721267 0.721339 0.721392 0.721429 0.721455 0.721473 0.721485 0.721493 0.721498 0.721502 0.721504 0.721505 0.721506 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721508 0.721508 0.721508 0.721509 0.721510 0.721511 0.721512 0.721511 0.721508 0.721497 0.721476 0.721439 0.721379 0.721290 0.721170 0.720993 0.720886 0.720156 0.719017 0.719248 0.719680 0.720084 0.720423 0.720695 0.720910 0.721074 0.721199 0.721291 0.721358 0.721406 0.721439 0.721462 0.721478 0.721489 0.721495 0.721500 0.721503 0.721505 0.721506 0.721506 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721507 0.721508 0.721508 0.721508 0.721509 0.721510 0.721510 0.721509 0.721507 0.721499 0.721483 0.721455 0.721409 0.721340 0.721241 0.721106 0.720952 0.720653 0.720916 
0.591064 0.592351 0.593136 0.593733 0.594214 0.594600 0.594907 0.595146 0.595328 0.595465 0.595566 0.595640 0.595692 0.595729 0.595755 0.595772 0.595783 0.595791 0.595796 0.595799 0.595801 0.595803 0.595803 0.595804 0.595804 0.595804 0.595804 0.595804 0.595805 0.595805 0.595805 0.595805 0.595805 0.595805 0.595806 0.595806 0.595808 0.595809 0.595810 0.595809 0.595803 0.595787 0.595757 0.595704 0.595619 0.595493 0.595326 0.595066 0.594937 0.593837 0.592402 0.592706 0.593287 0.593837 0.594301 0.594675 0.594970 0.595198 0.595370 0.595499 0.595592 0.595659 0.595707 0.595740 0.595762 0.595777 0.595787 0.595794 0.595798 0.595800 0.595802 0.595803 0.595804 0.595804 0.595804 0.595804 0.595804 0.595805 0.595805 0.595805 0.595805 0.595805 0.595805 0.595805 0.595806 0.595806 0.595807 0.595808 0.595807 0.595802 0.595791 0.595768 0.595728 0.595663 0.595566 0.595428 0.595236 0.595027 0.594573 0.594980 
0.477158 0.478704 0.479647 0.480359 0.480930 0.481390 0.481755 0.482040 0.482259 0.482424 0.482547 0.482636 0.482700 0.482745 0.482776 0.482798 0.482812 0.482822 0.482828 0.482832 0.482835 0.482836 0.482837 0.482838 0.482838 0.482838 0.482839 0.482839 0.482839 0.482839 0.482839 0.482839 0.482839 0.482839 0.482840 0.482841 0.482843 0.482844 0.482845 0.482843 0.482834 0.482815 0.482777 0.482711 0.482608 0.482454 0.482253 0.481927 0.481784 0.480409 0.478804 0.479157 0.479836 0.480485 0.481033 0.481478 0.481830 0.482102 0.482310 0.482464 0.482578 0.482660 0.482718 0.482758 0.482786 0.482804 0.482817 0.482825 0.482830 0.482833 0.482836 0.482837 0.482838 0.482838 0.482838 0.482839 0.482839 0.482839 0.482839 0.482839 0.482839 0.482839 0.482839 0.482840 0.482840 0.482841 0.482842 0.482842 0.482841 0.482834 0.482820 0.482792 0.482743 0.482664 0.482545 0.482380 0.482143 0.481896 0.481321 0.481827 
0.377876 0.379555 0.380580 0.381353 0.381972 0.382471 0.382868 0.383180 0.383420 0.383602 0.383737 0.383836 0.383907 0.383958 0.383993 0.384018 0.384034 0.384045 0.384052 0.384057 0.384060 0.384062 0.384063 0.384064 0.384064 0.384064 0.384064 0.384065 0.384065 0.384065 0.384065 0.384065 0.384065 0.384065 0.384066 0.384067 0.384069 0.384070 0.384070 0.384067 0.384057 0.384035 0.383991 0.383918 0.383804 0.383632 0.383410 0.383043 0.382892 0.381355 0.379694 0.380067 0.380793 0.381491 0.382084 0.382566 0.382950 0.383248 0.383475 0.383646 0.383771 0.383862 0.383927 0.383972 0.384004 0.384025 0.384039 0.384048 0.384054 0.384058 0.384061 0.384062 0.384063 0.384064 0.384064 0.384064 0.384064 0.384065 0.384065 0.384065 0.384065 0.384065 0.384065 0.384065 0.384066 0.384067 0.384068 0.384068 0.384066 0.384058 0.384042 0.384010 0.383955 0.383868 0.383737 0.383554 0.383291 0.383021 0.382370 0.382928 
0.293636 0.295331 0.296370 0.297152 0.297779 0.298286 0.298691 0.299010 0.299256 0.299443 0.299584 0.299687 0.299761 0.299814 0.299852 0.299877 0.299895 0.299907 0.299915 0.299920 0.299923 0.299925 0.299926 0.299927 0.299928 0.299928 0.299928 0.299928 0.299928 0.299928 0.299928 0.299928 0.299929 0.299929 0.299930 0.299931 0.299932 0.299933 0.299933 0.299929 0.299918 0.299894 0.299849 0.299772 0.299653 0.299475 0.299247 0.298863 0.298710 0.297120 0.295498 0.295866 0.296591 0.297293 0.297893 0.298383 0.298773 0.299078 0.299312 0.299488 0.299619 0.299714 0.299782 0.299829 0.299863 0.299885 0.299900 0.299910 0.299917 0.299921 0.299924 0.299926 0.299927 0.299927 0.299928 0.299928 0.299928 0.299928 0.299928 0.299928 0.299928 0.299928 0.299929 0.299929 0.299930 0.299930 0.299931 0.299931 0.299928 0.299920 0.299903 0.299869 0.299812 0.299722 0.299586 0.299399 0.299125 0.298850 0.298167 0.298736 
0.223968 0.225585 0.226580 0.227329 0.227931 0.228420 0.228811 0.229120 0.229361 0.229544 0.229682 0.229784 0.229858 0.229911 0.229949 0.229975 0.229992 0.230004 0.230012 0.230018 0.230021 0.230023 0.230025 0.230025 0.230026 0.230026 0.230026 0.230027 0.230027 0.230027 0.230027 0.230027 0.230027 0.230027 0.230028 0.230029 0.230030 0.230031 0.230030 0.230026 0.230015 0.229990 0.229945 0.229870 0.229753 0.229578 0.229356 0.228977 0.228830 0.227279 0.225769 0.226110 0.226796 0.227466 0.228041 0.228513 0.228891 0.229187 0.229415 0.229588 0.229717 0.229811 0.229878 0.229926 0.229960 0.229983 0.229998 0.230008 0.230015 0.230019 0.230022 0.230024 0.230025 0.230026 0.230026 0.230026 0.230027 0.230027 0.230027 0.230027 0.230027 0.230027 0.230027 0.230027 0.230028 0.230029 0.230029 0.230029 0.230026 0.230017 0.230000 0.229967 0.229911 0.229823 0.229690 0.229507 0.229239 0.228972 0.228299 0.228844 
0.167745 0.169216 0.170125 0.170811 0.171363 0.171813 0.172175 0.172462 0.172687 0.172859 0.172989 0.173086 0.173156 0.173207 0.173243 0.173268 0.173285 0.173297 0.173305 0.173310 0.173314 0.173316 0.173317 0.173318 0.173318 0.173319 0.173319 0.173319 0.173319 0.173319 0.173319 0.173319 0.173320 0.173320 0.173320 0.173321 0.173322 0.173323 0.173322 0.173317 0.173306 0.173283 0.173240 0.173169 0.173060 0.172897 0.172689 0.172333 0.172196 0.170755 0.169405 0.169707 0.170327 0.170937 0.171464 0.171899 0.172249 0.172524 0.172738 0.172900 0.173022 0.173111 0.173175 0.173221 0.173254 0.173276 0.173291 0.173301 0.173308 0.173312 0.173315 0.173316 0.173318 0.173318 0.173319 0.173319 0.173319 0.173319 0.173319 0.173319 0.173319 0.173319 0.173320 0.173320 0.173320 0.173321 0.173321 0.173321 0.173318 0.173310 0.173293 0.173262 0.173209 0.173127 0.173004 0.172833 0.172583 0.172335 0.171704 0.172199 
0.123420 0.124705 0.125502 0.126105 0.126593 0.126991 0.127314 0.127571 0.127772 0.127928 0.128046 0.128134 0.128199 0.128246 0.128279 0.128303 0.128319 0.128330 0.128337 0.128342 0.128346 0.128348 0.128349 0.128350 0.128350 0.128351 0.128351 0.128351 0.128351 0.128351 0.128351 0.128351 0.128351 0.128352 0.128352 0.128353 0.128353 0.128354 0.128353 0.128348 0.128338 0.128316 0.128278 0.128214 0.128116 0.127969 0.127784 0.127463 0.127340 0.126055 0.124890 0.125146 0.125683 0.126218 0.126682 0.127068 0.127379 0.127626 0.127818 0.127965 0.128076 0.128157 0.128217 0.128259 0.128289 0.128310 0.128324 0.128333 0.128340 0.128344 0.128347 0.128348 0.128349 0.128350 0.128350 0.128351 0.128351 0.128351 0.128351 0.128351 0.128351 0.128351 0.128351 0.128352 0.128352 0.128352 0.128353 0.128352 0.128349 0.128341 0.128326 0.128298 0.128251 0.128178 0.128067 0.127915 0.127690 0.127469 0.126901 0.127334 
0.089247 0.090329 0.091004 0.091516 0.091932 0.092273 0.092550 0.092772 0.092947 0.093083 0.093187 0.093265 0.093322 0.093364 0.093394 0.093415 0.093430 0.093440 0.093447 0.093451 0.093454 0.093456 0.093458 0.093458 0.093459 0.093459 0.093459 0.093460 0.093460 0.093460 0.093460 0.093460 0.093460 0.093460 0.093460 0.093461 0.093461 0.093462 0.093460 0.093457 0.093447 0.093428 0.093395 0.093339 0.093255 0.093128 0.092967 0.092689 0.092582 0.091478 0.090502 0.090711 0.091161 0.091613 0.092008 0.092338 0.092606 0.092820 0.092987 0.093116 0.093213 0.093285 0.093338 0.093376 0.093403 0.093422 0.093435 0.093443 0.093449 0.093453 0.093455 0.093457 0.093458 0.093459 0.093459 0.093459 0.093459 0.093460 0.093460 0.093460 0.093460 0.093460 0.093460 0.093460 0.093460 0.093461 0.093461 0.093460 0.093457 0.093451 0.093437 0.093413 0.093373 0.093309 0.093214 0.093083 0.092888 0.092697 0.092206 0.092569 
0.063456 0.064340 0.064892 0.065313 0.065656 0.065939 0.066171 0.066357 0.066505 0.066620 0.066708 0.066775 0.066824 0.066861 0.066887 0.066905 0.066918 0.066927 0.066933 0.066937 0.066940 0.066942 0.066943 0.066944 0.066944 0.066944 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066946 0.066946 0.066946 0.066945 0.066942 0.066933 0.066917 0.066889 0.066843 0.066772 0.066666 0.066532 0.066299 0.066207 0.065288 0.064496 0.064659 0.065024 0.065394 0.065720 0.065994 0.066218 0.066397 0.066539 0.066648 0.066730 0.066792 0.066838 0.066871 0.066894 0.066911 0.066922 0.066930 0.066935 0.066939 0.066941 0.066942 0.066943 0.066944 0.066944 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066945 0.066946 0.066946 0.066945 0.066942 0.066937 0.066926 0.066905 0.066871 0.066819 0.066739 0.066630 0.066467 0.066307 0.065896 0.066191 
0.044386 0.045086 0.045526 0.045861 0.046137 0.046365 0.046552 0.046704 0.046825 0.046920 0.046993 0.047049 0.047090 0.047121 0.047143 0.047159 0.047170 0.047178 0.047183 0.047186 0.047189 0.047190 0.047191 0.047192 0.047192 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047194 0.047194 0.047194 0.047193 0.047190 0.047183 0.047170 0.047147 0.047109 0.047052 0.046966 0.046857 0.046667 0.046592 0.045849 0.045222 0.045346 0.045633 0.045927 0.046188 0.046409 0.046591 0.046737 0.046853 0.046943 0.047012 0.047063 0.047102 0.047130 0.047149 0.047164 0.047173 0.047180 0.047185 0.047188 0.047190 0.047191 0.047192 0.047192 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047193 0.047194 0.047194 0.047193 0.047191 0.047186 0.047177 0.047161 0.047133 0.047090 0.047026 0.046938 0.046806 0.046676 0.046341 0.046574 
0.030558 0.031097 0.031438 0.031698 0.031913 0.032092 0.032240 0.032361 0.032457 0.032534 0.032593 0.032638 0.032672 0.032697 0.032715 0.032728 0.032738 0.032744 0.032749 0.032752 0.032754 0.032755 0.032756 0.032756 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032758 0.032758 0.032758 0.032758 0.032758 0.032757 0.032755 0.032749 0.032739 0.032721 0.032691 0.032646 0.032578 0.032492 0.032342 0.032281 0.031697 0.031212 0.031303 0.031523 0.031750 0.031954 0.032127 0.032271 0.032387 0.032480 0.032552 0.032608 0.032650 0.032681 0.032704 0.032721 0.032732 0.032741 0.032746 0.032750 0.032753 0.032754 0.032755 0.032756 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032757 0.032758 0.032758 0.032758 0.032758 0.032757 0.032755 0.032752 0.032744 0.032732 0.032710 0.032677 0.032626 0.032557 0.032452 0.032350 0.032085 0.032263 
0.020717 0.021122 0.021379 0.021576 0.021740 0.021877 0.021991 0.022084 0.022159 0.022219 0.022266 0.022301 0.022329 0.022349 0.022363 0.022374 0.022382 0.022387 0.022391 0.022393 0.022395 0.022396 0.022397 0.022397 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022399 0.022398 0.022398 0.022396 0.022392 0.022383 0.022370 0.022347 0.022312 0.022260 0.022194 0.022078 0.022030 0.021582 0.021216 0.021281 0.021444 0.021616 0.021771 0.021904 0.022014 0.022105 0.022177 0.022234 0.022278 0.022311 0.022336 0.022354 0.022368 0.022377 0.022384 0.022389 0.022392 0.022394 0.022396 0.022396 0.022397 0.022397 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022398 0.022396 0.022394 0.022388 0.022378 0.022362 0.022336 0.022297 0.022244 0.022164 0.022085 0.021881 0.022014 
