0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989684 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989685 0.989684 0.989684 0.989684 0.989684 0.989684 
0.979369 0.979369 0.979369 0.979369 0.979369 0.979369 0.979369 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979369 0.979369 0.979369 0.979369 0.979369 0.979369 0.979369 0.979369 0.979369 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979370 0.979369 0.979369 
0.969055 0.969055 0.969055 0.969055 0.969055 0.969055 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969055 0.969055 0.969055 0.969055 0.969055 0.969055 0.969055 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969056 0.969055 0.969056 
0.958742 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958744 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 0.958743 
0.948431 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948433 0.948432 0.948432 0.948432 0.948432 0.948432 0.948432 
0.938123 0.938123 0.938123 0.938123 0.938123 0.938123 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938123 0.938123 0.938123 0.938123 0.938123 0.938123 0.938123 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938125 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938124 0.938123 0.938124 
0.927817 0.927817 0.927817 0.927817 0.927817 0.927817 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927817 0.927817 0.927817 0.927817 0.927817 0.927817 0.927817 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927819 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927818 0.927817 0.927817 
0.917513 0.917514 0.917514 0.917514 0.917514 0.917514 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917514 0.917514 0.917514 0.917514 0.917514 0.917514 0.917514 0.917514 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917516 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917515 0.917514 0.917514 
0.907213 0.907214 0.907214 0.907214 0.907214 0.907215 0.907215 0.907215 0.907215 0.907215 0.907215 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907215 0.907215 0.907215 0.907215 0.907215 0.907215 0.907214 0.907214 0.907214 0.907214 0.907214 0.907214 0.907215 0.907215 0.907215 0.907215 0.907215 0.907215 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907217 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907216 0.907215 0.907215 0.907215 0.907215 0.907215 0.907215 0.907215 
0.896917 0.896918 0.896918 0.896918 0.896918 0.896919 0.896919 0.896919 0.896919 0.896919 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896919 0.896919 0.896919 0.896919 0.896919 0.896918 0.896918 0.896918 0.896918 0.896918 0.896918 0.896919 0.896919 0.896919 0.896919 0.896919 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896921 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896920 0.896919 0.896919 0.896919 0.896919 0.896919 0.896919 
