p=0.25 p_inf=0.1 time series=0,1,9,17
Format is t, #suscepted, #infected, #recovered
1630 48 408 544
1631 61 284 655
1632 93 205 702
1633 121 132 747
1634 152 98 750
1635 246 94 660
1636 333 95 572
1637 453 114 433
1638 534 139 327
1639 548 182 270
1640 527 247 226
1641 441 341 218
1642 319 461 220
1643 193 587 220
1644 120 712 168
1645 76 766 158
1646 57 785 158
1647 50 761 189
1648 33 703 264
1649 31 626 343
1650 41 508 451
1651 40 372 588
1652 58 248 694
1653 74 176 750
1654 106 141 753
1655 164 133 703
1656 236 133 631
1657 333 138 529
1658 426 159 415
1659 496 202 302
1660 481 256 263
1661 413 343 244
1662 327 446 227
1663 238 540 222
1664 163 629 208
1665 115 699 186
1666 83 726 191
1667 68 715 217
1668 51 676 273
1669 49 606 345
1670 63 505 432
1671 70 397 533
1672 79 301 620
1673 101 222 677
1674 139 173 688
1675 189 146 665
1676 260 135 605
1677 341 134 525
1678 423 154 423
1679 470 180 350
1680 487 229 284
1681 441 291 268
1682 366 386 248
1683 261 488 251
1684 183 604 213
1685 100 683 217
1686 64 746 190
1687 50 756 194
1688 47 721 232
1689 41 662 297
1690 42 573 385
1691 49 470 481
1692 60 347 593
1693 78 257 665
1694 98 176 726
1695 148 146 706
1696 207 131 662
1697 285 131 584
1698 361 142 497
1699 419 169 412
1700 446 234 320
1701 437 297 266
1702 368 387 245
1703 260 486 254
1704 168 609 223
1705 112 701 187
1706 83 746 171
1707 48 748 204
1708 50 718 232
1709 45 653 302
1710 44 568 388
1711 48 470 482
1712 59 343 598
1713 79 240 681
1714 101 175 724
1715 166 151 683
1716 219 116 665
1717 298 128 574
1718 376 134 490
1719 458 154 388
1720 499 199 302
1721 478 261 261
1722 390 347 263
1723 310 459 231
1724 194 574 232
1725 117 678 205
1726 76 749 175
1727 58 770 172
1728 47 743 210
1729 38 692 270
1730 44 615 341
1731 44 497 459
1732 60 382 558
1733 80 262 658
1734 104 171 725
1735 150 126 724
1736 201 107 692
1737 269 107 624
1738 371 116 513
1739 446 132 422
1740 517 172 311
1741 521 221 258
1742 457 308 235
1743 342 417 241
1744 230 551 219
1745 149 663 188
1746 95 735 170
1747 67 773 160
1748 46 761 193
1749 33 733 234
1750 31 659 310
1751 28 552 420
1752 44 421 535
1753 59 293 648
1754 79 206 715
1755 108 148 744
1756 150 131 719
1757 229 117 654
1758 323 112 565
1759 422 125 453
1760 501 157 342
1761 528 206 266
1762 492 266 242
1763 396 360 244
1764 289 473 238
1765 177 594 229
1766 105 711 184
1767 65 770 165
1768 36 778 186
1769 36 758 206
1770 28 698 274
1771 41 612 347
1772 42 486 472
1773 44 364 592
1774 65 245 690
1775 95 165 740
1776 132 127 741
1777 183 110 707
1778 263 119 618
1779 365 125 510
1780 459 149 392
1781 522 177 301
1782 511 233 256
1783 437 324 239
1784 352 436 212
1785 233 538 229
1786 153 648 199
1787 96 722 182
1788 70 755 175
1789 53 753 194
1790 40 714 246
1791 40 636 324
1792 42 524 434
1793 50 420 530
1794 56 302 642
1795 74 222 704
1796 105 171 724
1797 155 142 703
1798 231 131 638
1799 328 133 539
1800 395 148 457
1801 453 185 362
1802 457 245 298
1803 394 321 285
1804 330 435 235
1805 233 528 239
1806 157 636 207
1807 104 710 186
1808 75 748 177
1809 57 740 203
1810 49 698 253
1811 48 630 322
1812 50 517 433
1813 53 422 525
1814 62 311 627
1815 77 228 695
1816 120 175 705
1817 181 140 679
1818 255 121 624
1819 353 115 532
1820 414 130 456
1821 483 164 353
1822 494 206 300
1823 451 278 271
1824 357 374 269
1825 260 503 237
1826 181 619 200
1827 108 704 188
1828 62 762 176
1829 52 774 174
1830 42 742 216
1831 35 680 285
1832 33 591 376
1833 36 464 500
1834 46 345 609
1835 67 250 683
1836 103 171 726
1837 150 123 727
1838 218 108 674
1839 297 102 601
1840 403 112 485
1841 478 133 389
1842 518 177 305
1843 515 232 253
1844 456 314 230
1845 356 421 223
1846 243 536 221
1847 176 655 169
1848 108 712 180
1849 65 759 176
1850 45 758 197
1851 33 723 244
1852 22 653 325
1853 32 557 411
1854 42 432 526
1855 66 303 631
1856 84 222 694
1857 124 157 719
1858 177 118 705
1859 253 100 647
1860 347 94 559
1861 443 96 461
1862 528 125 347
1863 537 169 294
1864 518 241 241
1865 454 325 221
1866 357 428 215
1867 259 543 198
1868 165 647 188
1869 84 739 177
1870 48 791 161
1871 32 783 185
1872 28 727 245
1873 28 647 325
1874 30 544 426
1875 39 427 534
1876 51 314 635
1877 69 210 721
1878 103 140 757
1879 175 114 711
1880 250 98 652
1881 344 103 553
1882 439 112 449
1883 498 134 368
1884 537 188 275
1885 521 253 226
1886 433 339 228
1887 308 453 239
1888 205 594 201
1889 129 692 179
1890 81 759 160
1891 55 785 160
1892 41 757 202
1893 43 706 251
1894 42 618 340
1895 32 505 463
1896 43 374 583
1897 54 265 681
1898 72 187 741
1899 122 143 735
1900 179 121 700
1901 251 115 634
1902 348 131 521
1903 450 147 403
1904 516 176 308
1905 525 219 256
1906 467 288 245
1907 374 390 236
1908 274 505 221
1909 185 611 204
1910 126 684 190
1911 92 727 181
1912 65 732 203
1913 51 716 233
1914 44 661 295
1915 40 566 394
1916 48 455 497
1917 58 341 601
1918 76 258 666
1919 109 197 694
1920 145 159 696
1921 199 139 662
1922 277 140 583
1923 360 157 483
1924 430 185 385
1925 449 229 322
1926 423 293 284
1927 366 380 254
1928 287 475 238
1929 208 574 218
1930 142 652 206
1931 99 701 200
1932 67 716 217
1933 53 704 243
1934 47 654 299
1935 45 573 382
1936 54 480 466
1937 68 372 560
1938 98 280 622
1939 130 201 669
1940 164 154 682
1941 225 132 643
1942 303 121 576
1943 373 124 503
1944 450 147 403
1945 491 178 331
1946 475 229 296
1947 421 324 255
1948 340 425 235
1949 245 528 227
1950 164 634 202
1951 109 712 179
1952 79 744 177
1953 59 743 198
1954 44 712 244
1955 36 632 332
1956 47 539 414
1957 56 425 519
1958 68 310 622
1959 91 220 689
1960 124 165 711
1961 169 133 698
1962 250 119 631
1963 328 118 554
1964 409 133 458
1965 471 166 363
1966 499 219 282
1967 465 281 254
1968 385 370 245
1969 283 482 235
1970 181 598 221
1971 123 701 176
1972 72 744 184
1973 51 762 187
1974 34 730 236
1975 32 685 283
1976 24 598 378
1977 38 494 468
1978 49 364 587
1979 80 250 670
1980 114 176 710
1981 167 124 709
1982 227 103 670
1983 309 88 603
1984 393 93 514
1985 479 113 408
1986 530 157 313
1987 520 220 260
1988 441 304 255
1989 323 435 242
1990 222 574 204
1991 135 690 175
1992 95 772 133
1993 53 792 155
1994 47 790 163
1995 32 733 235
1996 24 664 312
1997 28 541 431
1998 29 398 573
1999 42 281 677
2000 72 186 742
2001 111 136 753
2002 171 99 730
2003 243 96 661
2004 357 93 550
2005 471 102 427
2006 537 131 332
2007 574 182 244
2008 534 240 226
2009 450 330 220
2010 334 451 215
2011 215 570 215
2012 129 692 179
2013 69 769 162
2014 42 800 158
2015 30 776 194
2016 21 730 249
2017 28 649 323
2018 34 521 445
2019 39 396 565
2020 58 269 673
2021 85 173 742
2022 136 115 749
2023 186 88 726
2024 265 84 651
2025 370 86 544
2026 466 109 425
2027 536 138 326
2028 550 195 255
2029 503 277 220
2030 401 382 217
2031 276 511 213
2032 183 640 177
2033 98 731 171
2034 60 793 147
2035 46 802 152
2036 33 759 208
2037 31 690 279
2038 35 587 378
2039 43 454 503
2040 48 317 635
2041 62 221 717
2042 94 145 761
2043 154 104 742
2044 229 87 684
2045 325 81 594
2046 433 88 479
2047 541 113 346
2048 572 142 286
2049 580 207 213
2050 512 275 213
2051 385 384 231
2052 283 528 189
2053 175 636 189
2054 89 737 174
2055 46 798 156
2056 38 812 150
2057 30 755 215
2058 21 695 284
2059 24 595 381
2060 28 448 524
2061 44 336 620
2062 70 219 711
2063 97 132 771
2064 160 91 749
2065 226 85 689
2066 314 79 607
2067 430 91 479
2068 505 122 373
2069 552 159 289
2070 553 229 218
2071 480 315 205
2072 360 429 211
2073 240 555 205
2074 160 681 159
2075 95 749 156
2076 65 783 152
2077 37 776 187
2078 25 734 241
2079 26 660 314
2080 34 545 421
2081 43 411 546
2082 62 276 662
2083 91 189 720
2084 125 126 749
2085 188 99 713
2086 272 78 650
2087 378 68 554
2088 484 77 439
2089 587 105 308
2090 623 137 240
2091 620 188 192
2092 559 254 187
2093 449 342 209
2094 312 473 215
2095 197 620 183
2096 99 726 175
2097 63 796 141
2098 42 800 158
2099 33 770 197
2100 33 713 254
2101 33 625 342
2102 28 494 478
2103 40 352 608
2104 68 234 698
2105 89 136 775
2106 137 111 752
2107 199 93 708
2108 278 88 634
2109 388 97 515
2110 500 118 382
2111 554 148 298
2112 559 212 229
2113 485 305 210
2114 367 404 229
2115 242 540 218
2116 155 670 175
2117 97 748 155
2118 60 785 155
2119 33 792 175
2120 28 755 217
2121 23 667 310
2122 23 573 404
2123 26 437 537
2124 42 304 654
2125 62 210 728
2126 96 153 751
2127 156 112 732
2128 238 89 673
2129 331 95 574
2130 450 96 454
2131 550 113 337
2132 578 146 276
2133 550 212 238
2134 497 297 206
2135 411 391 198
2136 276 500 224
2137 183 629 188
2138 95 721 184
2139 55 792 153
2140 23 799 178
2141 22 765 213
2142 21 681 298
2143 24 588 388
2144 35 476 489
2145 47 336 617
2146 67 232 701
2147 99 141 760
2148 154 102 744
2149 239 81 680
2150 322 80 598
2151 414 90 496
2152 523 110 367
2153 572 141 287
2154 566 196 238
2155 469 293 238
2156 363 429 208
2157 251 556 193
2158 150 669 181
2159 92 760 148
2160 53 798 149
2161 37 806 157
2162 30 767 203
2163 27 677 296
2164 31 544 425
2165 29 413 558
2166 41 302 657
2167 60 199 741
2168 93 142 765
2169 153 101 746
2170 239 80 681
2171 355 84 561
2172 476 101 423
2173 553 111 336
2174 598 145 257
2175 568 203 229
2176 505 290 205
2177 396 394 210
2178 264 524 212
2179 159 652 189
2180 79 740 181
2181 55 810 135
2182 41 800 159
2183 32 756 212
2184 19 678 303
2185 18 587 395
2186 35 458 507
2187 58 313 629
2188 71 202 727
2189 113 119 768
2190 163 87 750
2191 232 81 687
2192 317 90 593
2193 423 96 481
2194 517 119 364
2195 571 170 259
2196 556 227 217
2197 453 325 222
2198 327 460 213
2199 208 592 200
2200 125 702 173
2201 64 779 157
2202 33 817 150
2203 25 797 178
2204 19 748 233
2205 15 656 329
2206 28 525 447
2207 45 380 575
2208 61 253 686
2209 81 160 759
2210 126 102 772
2211 176 77 747
2212 262 76 662
2213 375 82 543
2214 487 100 413
2215 566 133 301
2216 574 181 245
2217 542 266 192
2218 447 356 197
2219 309 476 215
2220 213 615 172
2221 128 705 167
2222 72 772 156
2223 47 795 158
2224 36 772 192
2225 28 698 274
2226 27 616 357
2227 35 497 468
2228 51 350 599
2229 68 244 688
2230 96 160 744
2231 135 109 756
2232 204 93 703
2233 280 98 622
2234 376 104 520
2235 471 127 402
2236 518 179 303
2237 518 238 244
2238 468 322 210
2239 377 423 200
2240 251 530 219
2241 159 651 190
2242 100 737 163
2243 52 773 175
2244 27 769 204
2245 24 735 241
2246 21 654 325
2247 33 556 411
2248 48 437 515
2249 55 301 644
2250 71 208 721
2251 119 156 725
2252 174 112 714
2253 244 91 665
2254 323 102 575
2255 401 121 478
2256 493 162 345
2257 513 206 281
2258 471 279 250
2259 407 373 220
2260 291 481 228
2261 181 618 201
2262 107 717 176
2263 68 772 160
2264 48 770 182
2265 41 746 213
2266 42 680 278
2267 37 585 378
2268 33 482 485
2269 45 349 606
2270 68 238 694
2271 106 160 734
2272 146 124 730
2273 212 108 680
2274 297 108 595
2275 382 118 500
2276 490 136 374
2277 534 161 305
2278 534 228 238
2279 474 306 220
2280 379 402 219
2281 275 513 212
2282 161 617 222
2283 113 721 166
2284 77 751 172
2285 56 762 182
2286 39 716 245
2287 34 655 311
2288 38 564 398
2289 48 449 503
2290 58 335 607
2291 75 221 704
2292 104 174 722
2293 167 134 699
2294 232 117 651
2295 301 113 586
2296 385 135 480
2297 444 166 390
2298 480 221 299
2299 437 299 264
2300 367 389 244
2301 282 499 219
2302 186 601 213
2303 118 701 181
2304 65 747 188
2305 53 769 178
2306 47 726 227
2307 45 654 301
2308 39 566 395
2309 45 462 493
2310 61 354 585
2311 86 238 676
2312 113 167 720
2313 168 118 714
2314 241 106 653
2315 317 105 578
2316 404 117 479
2317 470 134 396
2318 527 176 297
2319 520 235 245
2320 460 313 227
2321 355 422 223
2322 237 539 224
2323 148 658 194
2324 93 735 172
2325 59 773 168
2326 41 765 194
2327 38 724 238
2328 32 649 319
2329 32 546 422
2330 40 429 531
2331 56 302 642
2332 79 209 712
2333 114 148 738
2334 164 121 715
2335 239 112 649
2336 336 112 552
2337 427 118 455
2338 522 144 334
2339 548 176 276
2340 518 243 239
2341 422 334 244
2342 297 457 246
2343 198 591 211
2344 124 690 186
2345 80 758 162
2346 47 776 177
2347 34 777 189
2348 30 723 247
2349 29 636 335
2350 33 514 453
2351 39 376 585
2352 56 271 673
2353 82 186 732
2354 115 142 743
2355 185 108 707
2356 260 92 648
2357 368 104 528
2358 482 118 400
2359 532 142 326
2360 543 197 260
2361 474 271 255
2362 393 384 223
2363 294 499 207
2364 182 614 204
2365 129 714 157
2366 75 753 172
2367 53 783 164
2368 34 750 216
2369 33 695 272
2370 31 583 386
2371 26 470 504
2372 49 360 591
2373 71 237 692
2374 98 176 726
2375 148 119 733
2376 212 102 686
2377 317 93 590
2378 404 100 496
2379 481 126 393
2380 530 159 311
2381 495 233 272
2382 434 329 237
2383 333 447 220
2384 222 565 213
2385 140 685 175
2386 81 760 159
2387 64 793 143
2388 31 777 192
2389 28 736 236
2390 24 643 333
2391 28 529 443
2392 39 407 554
2393 51 276 673
2394 87 189 724
2395 126 120 754
2396 187 97 716
2397 279 77 644
2398 379 78 543
2399 477 92 431
2400 563 116 321
2401 589 161 250
2402 542 222 236
2403 450 338 212
2404 338 453 209
2405 206 585 209
2406 131 716 153
2407 76 777 147
2408 45 808 147
2409 31 794 175
2410 19 747 234
2411 21 643 336
2412 31 526 443
2413 32 384 584
2414 45 252 703
2415 70 178 752
2416 111 122 767
2417 173 95 732
2418 263 80 657
2419 362 94 544
2420 472 112 416
2421 544 144 312
2422 542 204 254
2423 504 280 216
2424 408 374 218
2425 288 497 215
2426 191 632 177
2427 126 715 159
2428 72 762 166
2429 58 784 158
2430 45 738 217
2431 38 675 287
2432 34 588 378
2433 28 469 503
2434 49 340 611
2435 66 236 698
2436 94 172 734
2437 154 122 724
2438 225 108 667
2439 299 100 601
2440 391 113 496
2441 481 140 379
2442 506 179 315
2443 469 258 273
2444 425 359 216
2445 337 453 210
2446 220 555 225
2447 130 680 190
2448 91 757 152
2449 55 769 176
2450 38 766 196
2451 27 704 269
2452 23 614 363
2453 27 524 449
2454 38 418 544
2455 59 282 659
2456 91 184 725
2457 126 140 734
2458 192 108 700
2459 278 104 618
2460 344 108 548
2461 406 132 462
2462 486 176 338
2463 501 232 267
2464 449 315 236
2465 358 411 231
2466 260 534 206
2467 170 636 194
2468 108 722 170
2469 61 760 179
2470 38 763 199
2471 31 730 239
2472 29 654 317
2473 35 560 405
2474 43 431 526
2475 56 321 623
2476 84 222 694
2477 124 156 720
2478 175 113 712
2479 244 95 661
2480 327 102 571
2481 433 113 454
2482 508 136 356
2483 549 171 280
2484 521 229 250
2485 462 323 215
2486 363 425 212
2487 253 542 205
2488 159 645 196
2489 96 728 176
2490 72 768 160
2491 53 757 190
2492 36 718 246
2493 35 641 324
2494 36 540 424
2495 50 422 528
2496 60 305 635
2497 86 212 702
2498 123 146 731
2499 168 120 712
2500 250 114 636
2501 328 109 563
2502 410 132 458
2503 484 168 348
2504 503 211 286
2505 492 285 223
2506 409 362 229
2507 292 471 237
2508 216 594 190
2509 135 675 190
2510 80 733 187
2511 45 752 203
2512 33 744 223
2513 29 682 289
2514 23 609 368
2515 37 506 457
2516 52 369 579
2517 75 273 652
2518 109 192 699
2519 147 139 714
2520 221 109 670
2521 285 97 618
2522 364 106 530
2523 459 130 411
2524 498 172 330
2525 506 229 265
2526 453 302 245
2527 370 408 222
2528 267 521 212
2529 182 636 182
2530 123 712 165
2531 69 747 184
2532 38 759 203
2533 31 733 236
2534 32 667 301
2535 32 560 408
2536 33 447 520
2537 49 331 620
2538 79 239 682
2539 113 174 713
2540 161 128 711
2541 227 106 667
2542 314 106 580
2543 405 126 469
2544 479 148 373
2545 500 190 310
2546 486 261 253
2547 443 340 217
2548 351 429 220
2549 250 543 207
2550 147 644 209
2551 95 727 178
2552 61 757 182
2553 43 749 208
2554 35 696 269
2555 40 625 335
2556 48 531 421
2557 54 409 537
2558 72 302 626
2559 98 201 701
2560 137 145 718
2561 193 114 693
2562 259 111 630
2563 325 116 559
2564 416 144 440
2565 482 175 343
2566 497 216 287
2567 450 302 248
2568 380 405 215
2569 260 506 234
2570 179 629 192
2571 116 705 179
2572 65 740 195
2573 52 760 188
2574 46 732 222
2575 38 652 310
2576 41 557 402
2577 52 453 495
2578 62 319 619
2579 85 233 682
2580 109 175 716
2581 149 131 720
2582 229 119 652
2583 318 119 563
2584 397 125 478
2585 480 150 370
2586 510 201 289
2587 478 257 265
2588 420 347 233
2589 305 449 246
2590 210 576 214
2591 140 671 189
2592 100 735 165
2593 60 750 190
2594 46 739 215
2595 44 697 259
2596 42 609 349
2597 37 509 454
2598 49 387 564
2599 58 280 662
2600 88 207 705
2601 131 162 707
2602 175 130 695
2603 257 128 615
2604 335 134 531
2605 439 156 405
2606 504 174 322
2607 499 216 285
2608 436 294 270
2609 362 402 236
2610 282 508 210
2611 183 590 227
2612 120 683 197
2613 77 724 199
2614 54 749 197
2615 44 730 226
2616 36 662 302
2617 42 562 396
2618 59 450 491
2619 73 351 576
2620 93 244 663
2621 112 183 705
2622 146 139 715
2623 217 124 659
2624 308 121 571
2625 387 130 483
2626 442 163 395
2627 482 207 311
2628 455 274 271
2629 399 362 239
2630 309 462 229
2631 207 567 226
2632 130 672 198
2633 72 740 188
2634 44 765 191
2635 39 749 212
2636 37 687 276
2637 40 601 359
2638 41 498 461
2639 43 392 565
2640 57 285 658
2641 92 203 705
2642 124 143 733
2643 178 127 695
2644 249 135 616
2645 328 150 522
2646 410 174 416
2647 486 198 316
2648 509 229 262
2649 468 288 244
2650 376 389 235
2651 268 497 235
2652 181 597 222
2653 117 669 214
2654 82 709 209
2655 66 720 214
2656 47 705 248
2657 37 665 298
2658 40 574 386
2659 50 463 487
2660 71 353 576
2661 90 260 650
2662 112 201 687
2663 144 168 688
2664 190 151 659
2665 281 145 574
2666 378 145 477
2667 452 159 389
2668 481 195 324
2669 470 259 271
2670 412 329 259
2671 314 420 266
2672 227 535 238
2673 141 628 231
2674 97 714 189
2675 72 744 184
2676 55 733 212
2677 53 686 261
2678 49 618 333
2679 51 531 418
2680 54 414 532
2681 60 318 622
2682 76 226 698
2683 115 180 705
2684 162 152 686
2685 218 152 630
2686 300 164 536
2687 388 169 443
2688 448 198 354
2689 471 234 295
2690 427 303 270
2691 331 393 276
2692 232 517 251
2693 168 616 216
2694 117 668 215
2695 78 714 208
2696 63 724 213
2697 46 703 251
2698 46 651 303
2699 42 561 397
2700 63 441 496
2701 80 321 599
2702 86 252 662
2703 113 200 687
2704 146 163 691
2705 205 151 644
2706 272 144 584
2707 370 167 463
2708 453 189 358
2709 463 226 311
2710 436 285 279
2711 381 364 255
2712 287 456 257
2713 207 562 231
2714 144 649 207
2715 92 689 219
2716 63 719 218
2717 53 711 236
2718 59 662 279
2719 54 577 369
2720 53 490 457
2721 64 385 551
2722 87 287 626
2723 102 224 674
2724 131 179 690
2725 198 158 644
2726 264 140 596
2727 336 159 505
2728 409 174 417
2729 445 206 349
2730 441 268 291
2731 409 335 256
2732 333 412 255
2733 243 509 248
2734 149 617 234
2735 104 692 204
2736 88 722 190
2737 68 706 226
2738 43 664 293
2739 48 622 330
2740 49 540 411
2741 39 442 519
2742 58 344 598
2743 81 250 669
2744 113 197 690
2745 162 181 657
2746 219 174 607
2747 278 159 563
2748 354 182 464
2749 400 204 396
2750 441 256 303
2751 415 309 276
2752 339 388 273
2753 260 480 260
2754 201 566 233
2755 125 640 235
2756 78 693 229
2757 60 718 222
2758 49 684 267
2759 38 642 320
2760 50 574 376
2761 59 470 471
2762 67 375 558
2763 94 293 613
2764 114 213 673
2765 164 168 668
2766 211 152 637
2767 264 147 589
2768 330 162 508
2769 378 200 422
2770 392 247 361
2771 390 315 295
2772 335 397 268
2773 260 497 243
2774 186 588 226
2775 139 667 194
2776 95 699 206
2777 74 705 221
2778 51 679 270
2779 42 634 324
2780 44 561 395
2781 50 459 491
2782 55 362 583
2783 84 278 638
2784 118 217 665
2785 161 177 662
2786 227 160 613
2787 306 139 555
2788 386 133 481
2789 437 155 408
2790 460 201 339
2791 443 262 295
2792 383 340 277
2793 299 440 261
2794 225 541 234
2795 148 636 216
2796 97 719 184
2797 64 748 188
2798 57 735 208
2799 43 681 276
2800 37 617 346
2801 48 523 429
2802 53 411 536
2803 57 311 632
2804 88 224 688
2805 141 164 695
2806 191 124 685
2807 263 128 609
2808 351 120 529
2809 435 126 439
2810 497 154 349
2811 519 192 289
2812 468 257 275
2813 389 368 243
2814 284 487 229
2815 191 588 221
2816 121 689 190
2817 69 753 178
2818 49 777 174
2819 43 759 198
2820 28 700 272
2821 23 604 373
2822 41 490 469
2823 48 371 581
2824 66 263 671
2825 96 181 723
2826 131 127 742
2827 189 110 701
2828 284 111 605
2829 382 112 506
2830 462 128 410
2831 510 167 323
2832 505 227 268
2833 463 314 223
2834 374 410 216
2835 247 516 237
2836 177 642 181
2837 112 711 177
2838 60 760 180
2839 42 773 185
2840 33 731 236
2841 28 653 319
2842 37 562 401
2843 50 447 503
2844 59 308 633
2845 78 230 692
2846 114 162 724
2847 169 113 718
2848 247 100 653
2849 312 100 588
2850 397 126 477
2851 482 156 362
2852 494 210 296
2853 459 276 265
2854 410 379 211
2855 307 477 216
2856 205 593 202
2857 134 695 171
2858 81 740 179
2859 51 763 186
2860 46 739 215
2861 35 678 287
2862 34 586 380
2863 37 489 474
2864 46 370 584
2865 77 259 664
2866 99 183 718
2867 139 138 723
2868 202 122 676
2869 291 120 589
2870 361 123 516
2871 449 150 401
2872 493 181 326
2873 486 248 266
2874 428 331 241
2875 335 434 231
2876 246 543 211
2877 169 634 197
2878 123 708 169
2879 81 727 192
2880 54 738 208
2881 36 698 266
2882 33 633 334
2883 36 533 431
2884 43 421 536
2885 53 323 624
2886 78 239 683
2887 103 195 702
2888 166 159 675
2889 239 136 625
2890 323 128 549
2891 409 144 447
2892 456 170 374
2893 485 221 294
2894 444 276 280
2895 361 361 278
2896 274 480 246
2897 198 590 212
2898 137 674 189
2899 94 719 187
2900 64 736 200
2901 51 715 234
2902 41 673 286
2903 44 598 358
2904 45 476 479
2905 52 365 583
2906 73 274 653
2907 100 208 692
2908 143 164 693
2909 185 142 673
2910 248 142 610
2911 353 154 493
2912 417 171 412
2913 433 218 349
2914 420 293 287
2915 364 372 264
2916 295 472 233
2917 203 563 234
2918 136 655 209
2919 99 710 191
2920 70 730 200
2921 52 712 236
2922 45 655 300
2923 45 583 372
2924 42 483 475
2925 62 395 543
2926 80 283 637
2927 96 210 694
2928 132 174 694
2929 196 156 648
2930 265 149 586
2931 346 152 502
2932 405 171 424
2933 451 200 349
2934 443 266 291
2935 389 347 264
2936 317 437 246
2937 218 527 255
2938 152 633 215
2939 94 696 210
2940 57 735 208
2941 34 743 223
2942 39 700 261
2943 45 614 341
2944 54 518 428
2945 57 419 524
2946 70 310 620
2947 84 234 682
2948 122 181 697
2949 164 135 701
2950 244 136 620
2951 321 142 537
2952 397 161 442
2953 470 184 346
2954 477 220 303
2955 446 289 265
2956 390 373 237
2957 302 475 223
2958 195 562 243
2959 112 663 225
2960 76 727 197
2961 55 740 205
2962 41 725 234
2963 44 670 286
2964 40 583 377
2965 55 485 460
2966 60 383 557
2967 82 277 641
2968 101 191 708
2969 135 159 706
2970 189 140 671
2971 268 141 591
2972 349 149 502
2973 419 166 415
2974 481 198 321
2975 494 242 264
2976 427 315 258
2977 349 414 237
2978 255 511 234
2979 172 604 224
2980 121 679 200
2981 87 713 200
2982 60 715 225
2983 49 698 253
2984 48 636 316
2985 51 538 411
2986 62 438 500
2987 67 334 599
2988 88 254 658
2989 126 199 675
2990 159 159 682
2991 221 143 636
2992 311 143 546
2993 392 151 457
2994 447 170 383
2995 477 219 304
2996 451 269 280
2997 377 350 273
2998 299 464 237
2999 213 558 229
3000 149 644 207
3001 106 700 194
3002 73 724 203
3003 64 708 228
3004 56 667 277
3005 44 594 362
3006 51 492 457
3007 59 391 550
3008 74 297 629
3009 97 226 677
3010 138 179 683
3011 186 154 660
3012 258 147 595
3013 347 148 505
3014 414 161 425
3015 437 195 368
3016 436 266 298
3017 391 338 271
3018 309 430 261
3019 219 537 244
3020 147 634 219
3021 109 705 186
3022 83 730 187
3023 58 722 220
3024 43 676 281
3025 39 619 342
3026 47 531 422
3027 53 416 531
3028 58 313 629
3029 81 237 682
3030 119 189 692
3031 180 159 661
3032 235 144 621
3033 315 146 539
3034 396 154 450
3035 459 188 353
3036 468 228 304
3037 425 295 280
3038 337 386 277
3039 243 504 253
3040 164 613 223
3041 105 690 205
3042 68 741 191
3043 50 744 206
3044 47 722 231
3045 41 658 301
3046 41 573 386
3047 44 455 501
3048 60 343 597
3049 73 250 677
3050 115 186 699
3051 159 141 700
3052 218 119 663
3053 288 124 588
3054 379 139 482
3055 459 166 375
3056 490 198 312
3057 477 260 263
3058 405 337 258
3059 313 454 233
3060 201 568 231
3061 127 675 198
3062 92 734 174
3063 73 742 185
3064 55 729 216
3065 42 685 273
3066 33 621 346
3067 32 513 455
3068 51 400 549
3069 75 274 651
3070 106 191 703
3071 142 152 706
3072 205 129 666
3073 269 110 621
3074 368 110 522
3075 450 119 431
3076 526 150 324
3077 532 200 268
3078 482 277 241
3079 403 366 231
3080 311 468 221
3081 205 579 216
3082 135 685 180
3083 90 746 164
3084 49 760 191
3085 38 751 211
3086 36 685 279
3087 36 598 366
3088 35 496 469
3089 55 386 559
3090 71 260 669
3091 104 183 713
3092 137 136 727
3093 206 112 682
3094 280 109 611
3095 365 122 513
3096 447 139 414
3097 522 167 311
3098 513 218 269
3099 450 304 246
3100 367 414 219
3101 257 521 222
3102 158 634 208
3103 88 720 192
3104 65 773 162
3105 36 768 196
3106 27 746 227
3107 31 669 300
3108 38 555 407
3109 41 441 518
3110 58 325 617
3111 80 222 698
3112 110 147 743
3113 153 122 725
3114 225 101 674
3115 322 106 572
3116 414 123 463
3117 481 145 374
3118 519 194 287
3119 518 259 223
3120 447 335 218
3121 348 431 221
3122 243 551 206
3123 150 651 199
3124 89 727 184
3125 59 766 175
3126 45 747 208
3127 38 696 266
3128 34 627 339
3129 39 535 426
3130 51 410 539
3131 68 298 634
3132 94 205 701
3133 144 140 716
3134 193 109 698
3135 248 111 641
3136 324 125 551
3137 410 141 449
3138 483 180 337
3139 504 219 277
3140 480 291 229
3141 396 380 224
3142 279 495 226
3143 173 610 217
3144 110 702 188
3145 78 749 173
3146 52 742 206
3147 41 729 230
3148 31 668 301
3149 32 589 379
3150 44 473 483
3151 60 346 594
3152 76 238 686
3153 107 175 718
3154 135 151 714
3155 196 136 668
3156 275 136 589
3157 360 136 504
3158 454 167 379
3159 504 200 296
3160 485 258 257
3161 387 340 273
3162 307 462 231
3163 209 557 234
3164 140 655 205
3165 96 724 180
3166 66 737 197
3167 48 734 218
3168 46 694 260
3169 42 614 344
3170 47 496 457
3171 49 396 555
3172 60 296 644
3173 93 216 691
3174 121 170 709
3175 177 145 678
3176 246 129 625
3177 339 140 521
3178 396 165 439
3179 438 208 354
